toan,ly,hoa,sinh,van,anh,lich_su,dia_ly,tin_hoc,nganh_hoc
9.115890154264415,5.290341240802391,9.361297718533017,4.169105188210917,5.746048097392045,7.904107424414324,8.09221152545324,3.446656927275774,9.17424633836767,0
8.067811388262657,6.75984523800718,8.177269990223287,3.6887570507932472,5.3307331273524134,8.002892176817953,4.433282995955005,7.196856679364923,4.680756806961575,3
3.843908914825832,4.481009645425116,3.748999800385195,7.13806605075563,5.232503369711664,9.88054594515652,3.5029792071751693,6.394692251750658,3.4553933883898216,7
9.317173151000892,8.67809383111254,6.066962999586967,8.191430117518678,3.6381522682978478,4.274039632919647,6.864541971213219,9.34850191352837,9.751751843820179,0
3.465106910490424,8.415456515040326,3.919837602638246,4.043279453967873,9.179002837606106,6.365590402233904,8.254277788181664,5.542536126293748,6.409977861575513,6
6.737772307834346,4.017041983760471,9.913894349327578,5.603687011290924,7.848943774257892,9.160731809674122,6.82721405811526,8.263874213048705,5.839462580241815,5
3.9949598665542037,6.246808122716425,5.331268963790713,9.091945971773484,7.363673359283872,6.930588242490005,9.521178117835127,3.2690817595311388,9.48955388044807,6
3.0819462751163282,8.42379436658235,7.097313793230434,9.609561990922248,7.245285856667848,9.134723177968631,7.869664418962484,8.05045159791798,6.715864503348813,4
5.9542398208934735,5.361306717723903,8.455751379709552,6.17848832664779,5.775515573002611,6.0384114417456445,3.8230237679684698,3.2906861858795597,4.9701717593864565,2
5.065284953579093,7.431747759024121,9.444312589579518,3.556611538215831,8.763207161960498,8.567459947890047,9.541627358061229,5.413006943917699,8.543792767191437,6
6.402003456583222,3.351491850203009,8.288834080889519,4.8038751934166415,9.51027995749557,9.090345093094722,4.070215877183402,9.636600766219264,4.90248410137099,5
7.0403992071418555,7.260821323705226,7.721526451363663,4.630789442208731,3.039320742968088,8.925075587974288,8.307788105181753,7.922433621786384,6.099788027580339,0
3.3061735061626316,4.0685708600042485,6.26187247426706,4.672746043787399,3.554389337866052,9.099555311900271,4.039805755121629,9.475161742427503,8.62219723256909,7
3.8610230658662195,8.81408327580116,7.237800936253668,6.45717193765475,7.724829321563955,4.536882876250634,9.990061930596205,6.4709707871990965,9.520081652762011,6
6.9104967751529776,5.48814624506335,3.6591466619698085,7.082579561840998,4.652467059061506,6.072888914307143,5.3253125568860575,7.243516377204306,7.241286813800845,4
5.402171472208607,4.97087703909737,9.187457793728838,3.857567120759547,9.381934991389173,4.2220030974092175,6.471505254429847,6.624238138883557,6.5336766462014575,6
8.104214412846137,8.886222836980394,6.806441161879198,9.22549204569834,7.671891455813784,4.263788242098368,6.267862548893268,6.352052105158271,3.533211863331988,3
7.566041540143578,3.3510081615026714,3.280945353044599,7.3398167629678035,5.578038786110992,6.414791154958495,3.7132804341296684,7.047614412922793,7.319134459595034,0
8.919230540929348,5.776261595340413,9.439314879619282,7.180762111876038,5.906976819456011,9.720614282964782,6.458104999962118,3.272295485592509,5.286175734279416,2
7.847449786684577,5.5900247840252195,6.425113816858081,9.910952988689989,7.836177536725907,7.143379144107794,4.046541960103997,4.299787564990308,6.6014896993572085,2
6.009517541731037,4.993602619746856,9.080123990927012,7.3970078424518775,3.9867487182150034,8.976915676087804,8.613865724755403,4.502350858338218,8.212204243762589,2
7.7107663567610265,9.382280324010338,8.998215679437498,9.502714045108295,9.183883161726266,9.560287961659137,9.708194033866803,5.679942521267259,7.481420274682544,2
4.92766821978793,8.256498754617056,8.710261112199804,5.003798806518542,3.0334018890112446,3.6060275120484993,8.656409089558295,6.041886002068331,3.6785323002743917,3
5.144194491447489,3.4474621493435715,3.4298211350674928,4.680906432425482,9.852628673127063,4.134447931256836,6.01744796784107,8.178026965788758,5.780716615127064,6
8.522896119445553,8.002812146044679,4.7294665179694615,6.615630807771172,4.173518362541659,5.0358924612463944,3.0165997786807357,4.158780547573231,4.396459196417408,3
6.124936614811075,6.691093931901557,9.128835107258016,6.560262633456663,8.194779510297177,7.3174394759508035,3.2565042246157754,6.989247436191292,4.057831628498038,2
8.588662383628467,9.306075260811054,9.292937392364657,4.585385546387278,3.2794729493021237,3.4321045294726398,6.465246014567253,4.906024000262608,4.54247016718867,3
8.75695661567795,5.1906193214385095,6.206482036581642,7.897589598299634,6.020002293301649,8.506581569016276,7.756411109382162,6.60957621093134,9.444785679416146,0
9.002936363628987,7.0191339972670805,6.080290273579416,3.207436734656853,7.412195776198962,3.4465210184584723,8.73659845610198,7.386307288170455,7.987564337915591,0
9.416446650888451,6.505286923186902,4.225984437203048,7.834413307846169,3.4915922031515882,4.109022652953492,7.196720576163157,7.077153734876985,9.356730614283109,0
6.016896543593074,6.42692634359324,9.77887552083806,6.200245202863101,6.103054702299467,5.671955049191315,9.848191883704526,4.507665585884181,6.545210748856885,0
5.232067728247972,6.192737796620488,4.491969327513303,7.823052575915553,5.121954821771558,6.904038996536193,6.456446226049815,7.966171906761565,3.007847444175294,4
7.075391226158797,4.439406328725969,4.336557490455359,6.339564414490633,6.4877052837703495,9.170532717582338,7.200201599700971,7.576515001395112,3.241022918103799,1
5.598206964063393,8.289969457446748,7.62510279104422,9.841336480192865,6.532035751784036,9.746108450182232,4.610716262192556,9.524022983121778,4.012866560536274,2
7.207519167601631,6.1593522291750205,4.699910121003134,5.342794657721825,8.496621240896161,9.192494868313663,5.377623371171845,7.4390634717128306,8.46503667233302,5
7.939101038506772,9.709613925018239,9.571401277100728,9.878010559016719,3.8645316991142837,3.749312603794438,7.781922173265295,8.042270856243984,4.4116044811435975,2
7.818835129444958,4.825658990349434,3.076348967224564,3.4548175973528275,3.579037207332265,7.418606396782479,7.211489335637794,8.677193570420775,3.711174379928214,7
5.62187020914085,7.779206877389288,3.0402728362631093,7.7863254233028965,5.813231632671536,6.092002004840524,5.587542159909917,3.7420299791852507,9.026950853667078,2
4.16802141189127,9.585019557473759,6.534137610049196,6.179534447494385,9.212639435635728,3.880545526778793,3.7838736726069055,7.874339903446249,4.599781316881774,2
6.013705369235453,7.644208261112648,6.416437219394304,8.754963378707902,8.98688663770465,6.885786598767748,5.3983065039043066,5.23006161402683,6.516928199465246,2
3.998159008573361,9.098910353321763,4.143548153306373,8.527312488018985,6.919950364969862,5.4966081390979955,3.309089129411454,8.762041427305924,5.376300290332707,2
9.230679246286659,8.792366718299043,6.4616369407919905,8.601471280131562,9.22141673279775,5.420514875074456,7.065370581843463,6.361263572527964,9.275869115323552,0
5.421142225165002,5.520824008423027,5.881627736189905,3.663170195117638,8.637405182840983,3.6611158309784395,5.261108333853434,7.064310983488335,7.933254752603185,6
4.081218230563266,7.200867579576475,9.232306677396581,8.756559899029064,4.945576220651345,9.851970759695002,5.658939559722737,4.822363019091995,6.177426804087993,2
3.178134319340256,4.093829378679489,3.0647774415187445,4.4982811021063265,4.190743963120811,8.081719301566741,7.025617547425347,7.553955830056833,9.041419541137639,7
7.5207567040053895,6.748681178869196,9.833888635230664,3.1797618470132436,5.108095506836941,4.9623394793829325,7.069014586816771,3.24954531055877,8.08712077411206,0
7.4583162221832024,4.6129538027003605,7.370749350070897,4.52417103779088,4.5898251490717,9.422326100662513,7.118403179857726,8.240019989908356,8.662134534776825,6
5.384229166069042,8.20615770466712,4.062904119516929,6.354995732898829,7.35903154861088,9.636610374311466,6.441138465120829,4.1430708940433645,9.84296070224428,5
3.501983221933557,6.696408953244872,3.3273200966781635,8.194779519380024,7.094293789422551,8.67262390321685,6.4168570340027795,4.59302185846072,4.422062588128979,5
5.867402264266624,5.878591538421624,6.766739609914623,4.530427365829976,7.189061684169472,7.615206148779002,8.748536109863611,3.006371839969914,4.417427186573052,6
5.178522465443756,4.881579673168843,4.6442311618027405,3.7910528366318994,4.325124755440141,5.63463633805812,6.272881171985137,5.192222444348436,6.895509511758779,0
7.7398444781450655,9.990889372889008,5.108158759008814,7.521770785167596,8.54303907693507,6.04042555425541,6.752211123605931,5.717744526430279,6.728258419769506,2
7.240454746168832,3.5019736461945286,4.715925153841596,9.887286254520124,6.03538258479842,6.185078774040587,9.917609135517264,4.637997879765036,9.08383107775272,2
5.55215609738278,3.30492476400694,7.551206195007576,7.206092114599326,6.307163442565731,9.641338585357236,4.267350361851401,4.611472884702726,4.0913925415282835,5
4.5252478797849305,4.520801803457052,6.874702734812935,7.837401548863952,9.978732923478677,8.320942232871245,8.08494687947049,9.250866916851773,5.97529942316506,4
9.916251763089143,9.797507210394738,3.5458209646526804,6.92817210622494,4.975902501739237,5.044100123358676,6.312310237196885,5.285167528221972,6.6953775333019125,3
6.178011348372804,9.854667178239891,6.6856857322262275,8.476439109599529,5.758966028753976,7.372484108683391,8.813791759106405,8.055974755690752,6.248968242422842,4
7.8179196504616595,7.584494143404951,8.5383283589431,9.830630941466113,7.735242455328612,7.157303757007149,5.828227938307149,4.661670452459233,3.4697198775883042,2
3.983870773048525,9.160746670444833,3.5683621357422703,6.808904605829294,9.16289114133169,8.684888995143314,5.120925989142908,8.663288597585929,4.0349704105315265,5
6.399127897615784,4.497732115885568,9.22817283361294,5.917533582199081,3.8874670467882178,3.6671587718778844,4.454503362518441,7.744193938434425,4.074953217599497,2
3.1927570390862585,9.804294659236366,7.048146546134104,9.022401428120887,8.145320644990147,7.908901140624826,9.105660085953705,8.293427946207814,7.172217783447775,4
6.53818582537315,3.9994939509769525,9.654371284892218,9.78809840631993,9.427963681968855,5.3181888822766465,8.028299242160033,6.07675738014525,6.002033274315178,2
9.748121849823917,3.707876317271608,4.03698852405663,3.9042714860869756,5.960472293988083,3.907424284986724,3.538303162477891,9.156951956538947,4.247206063000689,0
5.689446990900602,3.7854807747309103,9.954954995473207,7.0471967583171455,5.007088460534623,8.122413317536097,7.994431653653651,5.618086967113153,8.156569992577467,2
3.272972088024381,7.011895462907953,7.509910061787737,8.547219947821983,7.74416002742456,5.321522167078939,3.245109418040376,7.206265350342468,8.620763301578684,2
3.216690536435405,8.466820805026366,6.97245939636744,6.733375836094735,4.72251555866804,8.110866205694833,4.271384910326153,7.480504799700563,4.47093518335237,2
5.715907319628086,5.566670245122432,6.606957368784598,5.864378777350641,5.690028225831003,4.13705865042688,7.149583943727268,9.665759701807701,8.059350322583601,4
4.120174555242358,9.845271914502884,3.1655806116881893,7.5866087479479445,9.27839361862862,9.901494771339284,6.2445723256340875,3.9416588241325092,3.44530350795461,5
3.1634646742973014,6.040940966828306,9.577474340847047,4.8908966615934375,7.132327868139642,8.623856109763036,8.883385070045751,3.949236030026565,8.991575201062044,6
8.293495297651237,4.053139855412514,7.507961309979388,5.443936200568586,3.66484086619891,5.024062501974104,7.255232647782478,6.234359916669727,9.739075151259733,0
6.209661062173234,6.261767237302957,3.6413853914950387,9.945936612169412,5.307882720124597,8.183669778433345,9.754821936322179,9.42512933765949,4.09108199115621,2
5.0247134038085814,7.7532601579570795,3.146665192061674,7.4552573406214675,7.390856155821632,3.9505991303175736,8.986284831364374,3.1517957557998537,8.50311967981508,6
9.300582281115364,8.82558046353065,3.355485474657259,9.110491088177522,6.370483460082745,7.574062165181395,5.381507082219915,4.9339292510928825,3.681099530479884,3
3.8129727214036793,6.21137802969615,7.265770344025684,8.654379591260003,7.622375217261134,3.4174580529278904,8.839056623989114,4.985104268541173,9.728760321076148,6
9.691431802687234,7.155247782344173,7.298107904262096,7.565907880758169,8.330089923762383,5.3337122183686585,9.089547044894697,5.134668219613227,6.164501336939392,2
5.19776702164147,4.871412985111974,6.497671042470087,8.885103577211412,6.364305841432957,9.849237817253204,9.78807493395091,3.1729347837922397,6.746942970760623,2
9.218825706160768,7.521415684838598,5.147360744570661,5.010109468034997,9.908661804113567,3.8464426194568584,3.0879404916234168,8.779244333313278,8.347273125670274,0
7.22060013535623,9.901803607652406,6.72219912130249,7.4598151416860885,9.402717129717303,7.1819682270869185,9.123210134811137,3.06236616862054,4.741480091292903,2
8.786951518190413,3.343375008114557,6.614112746133805,7.134224426667866,3.419351842480594,3.4942377017614907,3.489267209663663,6.34392767795028,5.792027498185528,2
9.88809214247325,9.205714694936175,3.1359089191359595,7.356937205553414,4.865017964251528,7.685808480705536,6.696811122136923,3.394513161276403,3.490081672381222,3
5.01883806473122,6.93597751937266,4.977284612292486,4.180423490027426,5.103804586168488,4.9506350707238225,5.902644778267229,8.59050820740326,7.302343668777727,7
9.727948397853151,4.764690616936099,3.372297390270046,4.940701279986479,4.290032496690074,5.169829210203163,9.439171347445173,8.226100858890302,8.595318973760488,0
5.726373264316942,9.684227970064805,9.301083260133588,5.006608231547774,5.184115521353362,5.364617747066525,5.836062880731537,8.050716031653005,8.962885318881925,0
5.6985833331584566,6.383480121412292,8.076562139495948,7.213623138009343,5.973744430548222,4.436097702379264,7.1722987170182755,8.153854608759438,6.754459394275261,4
5.38270972978154,5.3218317617137,9.972806191350386,9.807828163078502,3.3608568529472045,9.591601695496987,7.843150706408094,9.581676885696783,8.360639084316556,4
6.7898532514330965,4.270483397895888,5.115198843137016,9.678472858275036,3.8911016529269014,9.34082289676745,3.1332082961607783,5.917676389717383,4.049344874529733,2
4.07901530224941,4.711165471796635,9.149400934298372,4.590326870927876,3.6737211515543864,9.090106609887236,7.136518775550169,9.03102362747555,8.203890791300445,6
6.875980397506078,8.829943291140097,7.221379875527372,5.133916701467408,3.324218574026554,3.7451188272275155,6.62594284730922,4.289625771419882,3.0317731631128844,3
6.791933686870028,7.300870065220161,6.171877848325234,3.25243324595417,6.370479142111329,4.63411386954728,7.158060477350113,6.158851521618873,4.363917089753351,3
8.33331268823409,9.392719336418212,4.558011779020446,5.791709129015759,5.336621582583016,7.2855810151823155,3.5302084063898236,3.062363660890254,7.442463099629865,3
8.835549733563099,4.623779165104501,8.168745157002999,8.842718851762545,9.548130607547979,9.792597009728794,3.3889085901559324,4.988982053177459,5.243780074138986,2
6.083089452186968,3.8479700169423103,9.328985242330099,9.41026217290298,3.7193237480921644,7.233721676132788,4.242810362139256,6.207116332852922,5.874266699927473,2
5.116332745460456,3.04261271682913,4.647158786527595,4.6554753569756055,9.482247350149706,5.289712331723852,9.086504729600211,9.365028868979289,8.782468091748875,6
4.815344281219661,6.555034263311956,4.227732344815288,4.860561314421874,3.6058193217962144,8.721828778610913,5.49529747859923,5.218660956738459,6.997674877946231,7
4.362366856934104,9.988148512673916,7.873553405034069,4.545948715561275,7.334521426231046,3.9480138492969656,6.038227855735274,7.706859868989095,5.792750313146401,0
3.4035330753931743,7.8647568817304725,9.838812139078634,5.4507249730220515,4.734112361634242,9.172193184182534,5.7311639663293175,8.837767637672926,6.260340159488079,0
5.397135851842993,5.1587621437560225,8.249685707728545,8.633315790133814,8.787639525457124,9.822737530836704,8.000590910462062,5.285708119125688,8.939016975708741,6
4.891733844915483,9.138010081183202,4.992065173333542,7.528002289191221,3.430323789279789,9.773568577647989,4.816328858711443,4.184597411865637,6.399140347044494,2
9.764921701064852,8.472055861915717,5.9396879690345,8.5015864250459,9.667557090387376,4.033875943910568,3.478753464211989,7.138359008886492,9.127445940871116,0
6.903961783750308,3.107906162535775,5.690223448208602,7.081217744347144,3.330800402330301,6.847252547807196,5.647224253855752,4.9906869387798665,4.729695373726964,1
5.430939273213553,8.718023363787157,8.964665126329319,4.804131546414028,4.687792878109336,7.094433207513898,8.0948487463121,7.567164764324512,6.736300847404205,0
7.063273206955872,5.103687300669472,8.399595452105567,4.595959261487809,6.2492930824717305,4.364430132941955,9.404776219526266,3.942907303346846,5.583213680075158,0
3.9743769094198687,4.047714252085208,7.122828043330641,3.0630049410462483,8.292405205963508,6.8274414305881335,3.3557509485521706,4.061163905726818,7.139085208560349,5
6.10830624441542,4.584315878159522,4.924713772778323,8.466874958118506,9.657789022803584,7.525763017811515,8.673472846158845,7.73146147871894,7.028573807613023,6
7.3836402499474465,6.280058630625973,9.565919694054394,8.929848583153024,5.996297019060632,5.302732213229415,3.463261084650592,9.814916079803574,6.999165837715937,2
6.42228482254716,5.974075489476077,7.573206573384026,8.377978197398914,8.301170656725109,5.209765365520651,5.31462432542247,4.728274199257626,6.694411684167281,2
5.81245160458027,5.022211095619587,9.793336525092478,3.5208144040994354,8.090137881116672,3.4216694984458624,3.1561106967383044,7.9973898402418975,6.181023667787724,0
9.956938722297888,4.205528255449229,7.060819231294215,8.335551390189062,6.998182267036346,9.69777891947083,9.380791892702934,6.72428428262323,9.372610688990251,0
9.162203335042488,8.335615527495186,8.748349308545299,3.320372172051885,7.836434232705738,8.625311496062736,7.947522966400891,8.906890730064369,4.875672988055173,3
7.363841707116081,9.93076848614442,8.691737655761688,3.739151459944738,3.266466781463245,8.31614391633126,5.583946624437787,5.722201946641033,6.037676222236836,0
6.98564152827598,8.444541062937834,5.361301437835145,6.083327610528671,6.091041806282595,3.152452439592957,5.64219608047182,9.801997972206724,4.478456516119566,2
7.344623358772088,5.071558773700788,9.748145060700597,6.33302906247388,8.501024858420212,7.370163732144686,7.478900044510242,3.576778082278062,5.325778783344542,5
4.409184754757033,4.713662729884934,3.1535902731829477,8.712830456330874,6.319548015019117,4.264399748205369,3.6275381340770965,9.89253485859291,4.742878296493289,4
5.76596420285023,4.523661132461568,8.3809763613719,7.756688244286374,9.11453208958864,7.632022719137079,4.015340419498896,8.923661179661934,7.688033638841895,4
3.2762167302362952,3.956865521423254,9.758899600348308,4.073241250418514,8.835465135952973,7.348088436827978,8.930569481122083,9.06520689423373,7.95328991319967,6
6.328822262407787,6.859313847846108,5.37235742298606,4.58302748260161,9.04412221120656,8.963477503647379,4.4161916028883805,8.896824063050811,4.93715146927479,5
6.801172087703643,7.237802603673409,7.5367741145368035,4.999726317810808,3.909976799397396,4.788038667203606,8.08666478393761,9.033045751737706,9.885291675113423,0
4.594248152722467,7.938518624641961,6.935562748909474,3.8657084621840085,4.708987871962494,3.1922324526797676,4.580620319754691,8.706068167228842,4.989580770861799,4
9.748201930158597,7.761493596535676,8.330551167735667,5.013514204514615,3.2071809124849127,9.398776155631477,3.6170242203636733,9.296619953591154,8.798754747870749,0
9.366182276560693,5.046333178983677,9.063245451515368,8.100187088778132,9.879605088041387,9.360452199358734,9.300226542924412,6.225605189676011,5.048193989752103,2
8.05500264819134,5.312177037777926,7.221311985096836,4.68981029075098,4.652966975917334,6.191016787341315,9.311709482212883,9.575036629128888,5.892350634221201,0
6.733706401357538,7.770601748096365,8.711332104670198,8.847517529422706,5.5696533413756955,3.5466164124898665,7.2371832833803555,5.694739971512581,7.65303015647125,2
9.089784117533796,5.446133485485398,5.185999031224787,6.286618965876455,4.924485130599053,6.485782921841393,6.234236910838831,8.099616370340414,6.90366635328712,2
3.9145664067642403,4.488362327335191,4.600109410933718,5.260550328710722,3.278555359917921,6.6680995454374585,6.869319456906034,7.972468036468159,6.543413567770301,7
8.533568559924195,5.620353075877177,6.014673826729881,5.886926731842111,4.82880606727076,8.752078302413185,5.856891987070521,8.746275516581585,8.559534121575641,0
3.873745697767938,4.9045891030458435,7.744156197065482,7.96647718415444,3.687369663453951,8.019710110563368,8.300222312059471,8.16867845070822,7.954045839294235,4
8.559474637845838,3.6181890485300445,4.310728642571066,6.617548922721932,5.759981604692093,3.495632031500132,8.281924948404749,3.247656548792738,9.399167767688557,0
4.9303729777594985,8.810972315936574,7.76246534506324,3.0509506478254065,9.767768828357429,7.937363276440962,8.732857268174326,8.174069828193938,4.615929581065453,6
9.139634067127322,8.971779724099253,5.7586555400044706,9.456266926095525,7.887836604446725,3.950176279719008,6.660482555584963,3.163077364924266,3.1142276004990115,3
9.608294656777785,4.5382521011681565,8.569026917248424,3.461972021012962,7.948305528655169,3.626304189346412,8.609393031248871,6.732612183489505,9.999009289853214,0
4.04157178583581,3.453405396676412,3.2578507197231232,9.5703494417007,6.1722315330387865,5.790249920044218,4.090030175106861,8.872645148881086,4.983902124609509,4
6.238729235457755,8.171792061458255,7.675878464805761,3.1970697653403826,8.679128074826135,3.541545247839229,3.2109431092419873,8.807026124493234,3.300627155404827,3
9.866911647138796,4.480700381043896,7.548756356549774,8.39685534470214,9.357989168422911,8.804882956494978,7.536371340190416,8.889190938806152,4.73144226584304,4
6.383852051812026,5.754048426058022,9.5865483328772,6.742722957283018,9.730850042586745,6.241904295046776,3.738332125196247,7.216874394443083,7.681462147301069,2
9.044832657601816,3.448946765661683,7.993572874948493,6.540083264228742,3.69293155922493,7.109026289634825,6.854689377584589,4.286684319835027,7.116777629295459,2
7.121120654919239,4.5838870933090465,8.574113274962968,3.5094495178080316,9.157508060525345,7.038051664529493,8.047874685007411,6.555846825823459,4.446960042277335,6
5.6273093554372124,8.55031594830745,9.332137110972178,4.671215072365414,4.575580185031026,9.84676850444971,5.849597983590946,6.613483229453786,4.3035592311672595,3
5.0004848886810915,8.630775128406412,7.725363428043915,8.442831219456345,5.780868313935837,9.41047754862414,3.3071089855240583,5.273374256203339,6.110396034894763,2
4.422561637602611,4.449593774213973,5.031075444719822,9.23881880945746,5.418340362984184,8.94389641149758,9.209919802092116,5.968694931421057,3.094540900242989,6
8.33258733964388,5.351396915746827,9.088416597084654,6.703830767370857,7.725910280607565,5.682884588391944,3.302715292400139,9.105236678556057,3.0166520330156565,2
5.705783547761195,3.939668933656205,8.233046836331827,5.473403774538168,7.185471781636541,4.015697903534889,9.333267568958977,6.625494849975519,7.317943839362676,6
6.578928235405258,3.5192084119944567,5.971063228006255,3.419602456449476,3.763734123376252,7.143069017549528,3.3684141154790224,7.933206744706898,5.276998576130958,7
6.446278360008273,9.945202001138867,7.9737042085497345,7.775249682464383,8.479758406601617,6.082212525770464,8.146116489279514,6.470680348715651,3.1674090823686556,2
7.0409532046319185,7.589157658713875,9.073822140267994,4.949126274803978,6.077517812610473,4.5786865668883845,9.473927335565373,7.322299080966158,6.218654926858391,0
9.059040019371865,6.794675564388231,9.8295649197389,3.3850960049450274,3.015552903307527,3.6838448068278242,9.348862195907575,3.6481089837447556,9.548895049004017,0
9.865175405084006,8.358489502837097,9.666460527713387,7.660962103690355,5.901522868025819,6.052653081291746,9.25369435507827,9.51971744791302,4.784405387743162,3
5.853089460016719,8.880540117814068,5.277294787348991,6.400038554736309,6.614321030230338,7.556074042250129,9.181550362467027,6.051531464725641,4.757443461923762,2
8.792632454744123,8.647003376313092,5.951855996027272,3.0837350479120675,3.4821227964576047,7.3777286961606405,6.572868116383706,8.238118685010786,6.275893071330525,3
8.351694562583024,3.115776145029136,3.766756234841599,3.7764682737444293,4.057946815913411,8.417450078747631,6.903835853821413,7.6697078845126425,4.039225747799938,1
7.014702660189013,4.307655287333489,4.732810009126322,7.894413504721609,9.955005200436027,6.265882388470509,7.33802231282102,8.594905285340246,7.465575282000187,6
9.692330005283532,7.584337114824818,9.176948459408653,3.4456993314605198,9.098367814157399,5.251477026823814,9.271638791381822,3.244110346553443,8.874789825325752,0
4.403321608698819,5.63031543462774,5.525949483955513,9.061741453900932,3.933291935426535,6.770902919223987,8.867122936944725,9.547463056448455,4.361678307315425,2
3.76484947216735,9.877378557427749,7.343868610164168,5.179283941939529,7.062165797873795,9.825042418385792,8.480849968288272,8.808227912928531,7.611132030021935,6
8.977733768687955,7.657833548467778,7.661759328149233,3.620665293054972,5.6547030805214025,3.31563376632422,7.730069446275038,8.836330926314456,9.216032312998957,0
6.074048716436238,9.695842361104447,8.472804926003185,8.318301647176458,6.806182860899438,6.700660622623603,7.328686053910132,6.269794095605044,9.321549654412356,2
8.928781979449424,4.410125371520557,4.2796002117194165,6.670990641171166,6.293746354971711,5.304851516629915,9.45726799767756,8.57426735523636,6.870185243006521,2
9.251631436367905,9.047699196805162,5.1336919423010485,5.146480226655083,3.3370424751797927,3.7374516724565288,4.348509310986929,7.026274247154342,4.066057428312861,3
3.4372031553335,5.249466140706577,6.1383543902072635,5.8426883916848755,5.2079421769354814,6.042693961748778,4.3490750292987315,6.524346251747004,7.614201420120389,7
9.184253340902425,9.926953657664647,5.553887428667915,3.149886769233781,3.8786440741968864,7.488148909880065,9.877286703598894,8.494453819978247,8.143696740071121,0
6.138233387585956,4.103820704512032,9.88033663001783,7.638889762776003,6.422776646035233,6.697158970706713,6.8721132309232065,7.394600230522289,8.280197358433082,7
6.573027423029625,6.614378731868286,8.844585622495988,5.560415822744112,9.351217039856802,3.20423529185073,6.383618935437823,3.5401229188924135,9.540373279048637,2
7.386147577652472,8.549911736859855,6.357807282343402,7.998262988096908,9.968729407986807,7.05382225141881,8.954167623783107,5.201567350627352,7.3069176101467015,2
9.484678247110608,6.028497364228251,9.154880382605276,7.397198021667831,9.6097714793773,4.624018086604975,8.948375459486607,7.354648933307606,6.262785415272138,2
3.1338126610083483,6.276588421313527,5.433570633083077,7.5587793013681654,9.89987987482367,5.390335885286869,4.236186114585811,9.326606408122043,6.51785669276301,1
6.33790427822472,9.904490568540187,8.500798267231852,8.550248977031027,3.1067242104624864,5.1854332028139005,4.215006148532069,9.531005851865576,5.250794524982439,2
7.814054297013925,5.9771570521080735,4.565729186745175,7.418106548633757,8.106128849108195,9.009593154423849,8.566853355457862,8.872381356443288,3.400861861401648,6
8.058948703887598,7.228504704193445,8.406254316584562,5.931081504693247,4.910641671235754,3.3330111234544813,8.499427025046446,4.7801877769307906,8.02226177727481,0
7.847727020759756,3.381777624726055,6.195173822370099,5.729492932142449,9.059325847883958,5.435977264165847,4.57630681382164,6.313673123930352,3.138947998935672,5
3.941045905856853,8.89547056147182,3.7524952469456965,3.8370747473539906,8.696134434368297,5.76371435803261,8.890570953702202,6.033732762704717,3.4487925268449664,6
5.095769118601769,7.537176342856805,4.912837181889076,8.456103892093692,5.965722031180679,7.3318398443858435,6.360357912123653,6.07079709940175,5.338889348946752,2
5.511008677919094,5.828140720039695,5.815922368164952,8.327759092282353,6.312824725722102,8.522753939357484,6.289923802714013,3.348492079887557,9.517451675071975,2
8.631060453756536,3.113186779681638,8.24505038165106,4.724088569598664,4.855641682947772,8.093655963654816,9.899855150777446,4.215466247376131,6.381937665454348,0
4.951319106901871,7.1416817441545275,3.510879003116656,9.038773388887012,5.021628253542113,8.268354723041337,6.634502176074131,4.072821645999535,4.506250758704213,2
4.474934747070423,3.0886047993891355,7.616828965648477,7.123022804534398,9.868220963523392,4.346709114124167,3.959317649951564,7.320879942659196,9.279343260748451,2
9.702136133266674,3.008425297363125,8.012095486529905,6.350807896761971,9.221970220691222,9.382160916216971,4.961090742677625,5.882588545105332,7.001835763172405,5
3.0620429957942825,7.312689935045483,7.57744958948026,3.1224741113784713,4.343082804804824,5.899040756227069,5.335774805557902,5.270716018809759,5.588690426411086,7
9.984745989773847,4.3231194713418795,8.32468746717289,5.679188301050214,4.928672745054531,3.0777632166548177,9.709268565342436,6.107335632790517,8.010053838214308,0
7.737749092001769,4.343212848026667,4.247180312159868,7.484695377649642,3.7605359514358203,7.676673274594037,4.848261689131416,5.26949834753006,6.087851142069657,1
8.79928509614382,7.572900960829206,7.109723485441261,3.628234863818684,9.92209548085784,7.228019593311605,6.0128205754760415,8.302288737491027,8.109850368679524,0
5.062335774423352,3.37588031557562,9.588014630427159,6.216971162212838,9.350468953713834,3.8817034456242556,8.247448846346636,4.169293540532166,4.52863603166251,6
3.10020694366942,5.193838930321895,7.275489888631764,9.954051659531173,6.864685908911782,9.719073237865373,4.9186741606787345,3.392943139213336,4.0512769832013245,2
8.16508662993071,4.046023314994134,7.279354428670671,8.015770460463472,7.85025172762988,6.930951015689005,7.911494372505771,7.554937958163409,6.226559782813815,4
8.83901217900473,7.061234588575737,8.155077494792883,6.82809621251123,8.23562857713458,6.284847904162904,4.452623174496491,4.614054062275393,5.2371794556009625,2
8.183332923674634,7.6323560830917705,5.332429624881013,6.731230194573536,4.426678592221575,5.786855554261855,4.697622330946015,7.503479935706108,7.236070460732682,2
3.9999520111058704,8.047950975193306,7.903331309250784,3.306355575807361,9.542664361318103,4.468959648755315,9.904323561663325,3.4097924141783826,8.521549415925762,6
